TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionHour,TransactionDay,TransactionGap,AgeGroup,Target
484.24,Debit,Raleigh,Branch,67.0,Doctor,77.0,1.0,8042.299999999999,16.0,0.0,524.0,Lansia,1
301.47,Debit,Colorado Springs,Branch,21.0,Student,291.0,1.0,560.73,16.0,3.0,647.0,Muda,2
199.09,Debit,Detroit,Online,70.0,Doctor,89.0,1.0,1658.52,16.0,4.0,534.0,Lansia,2
515.94,Debit,San Francisco,ATM,29.0,Engineer,37.0,1.0,1389.89,16.0,4.0,317.0,Muda,1
41.93,Debit,Fresno,ATM,48.0,Engineer,136.0,1.0,5081.26,16.0,0.0,629.0,ParuhBaya,0
95.35,Debit,Chicago,Online,21.0,Student,131.0,1.0,1639.9,16.0,2.0,466.0,Muda,2
93.14,Debit,Memphis,Online,67.0,Retired,151.0,1.0,5473.82,16.0,0.0,671.0,Lansia,0
79.33,Credit,Las Vegas,Online,51.0,Doctor,109.0,1.0,14798.1,16.0,2.0,333.0,ParuhBaya,0
233.71,Debit,Jacksonville,Online,19.0,Student,297.0,1.0,1231.98,17.0,0.0,601.0,Muda,0
14.92,Debit,Las Vegas,Branch,26.0,Engineer,120.0,1.0,6611.26,16.0,0.0,531.0,Muda,0
242.17,Debit,Jacksonville,ATM,60.0,Doctor,147.0,1.0,883.7199999999999,16.0,3.0,514.0,Lansia,0
122.98,Debit,Jacksonville,Online,79.0,Retired,228.0,1.0,5055.99,16.0,0.0,468.0,Lansia,0
129.35,Debit,Las Vegas,ATM,52.0,Engineer,130.0,1.0,7166.88,16.0,0.0,432.99999999999994,ParuhBaya,0
138.33,Debit,Dallas,Online,21.0,Student,69.00000000000001,1.0,232.56,17.0,4.0,485.0,Muda,2
39.31,Debit,Portland,Online,25.0,Student,178.0,1.0,1236.38,17.0,0.0,370.00000000000006,Muda,1
91.85,Debit,Seattle,Online,21.0,Student,148.0,1.0,802.09,16.0,0.0,384.0,Muda,1
277.7,Debit,Nashville,Branch,58.0,Engineer,107.0,1.0,1423.2,16.0,3.0,499.99999999999994,Lansia,0
114.03,Debit,Portland,ATM,51.0,Doctor,172.0,1.0,13388.56,16.0,4.0,345.0,ParuhBaya,1
302.63,Credit,San Jose,Branch,27.0,Engineer,10.0,1.0,2801.28,17.0,1.0,614.0,Muda,1
31.19,Debit,Charlotte,ATM,52.0,Engineer,74.0,1.0,5545.96,16.0,1.0,558.0,ParuhBaya,2
112.91,Credit,Tucson,Online,27.0,Engineer,135.0,1.0,4764.48,18.0,2.0,354.0,Muda,1
742.26,Debit,San Diego,Online,27.0,Engineer,36.0,1.0,7868.189999999999,17.0,1.0,502.00000000000006,Muda,1
256.8,Debit,Charlotte,ATM,26.0,Student,80.0,1.0,1128.38,16.0,4.0,618.0,Muda,2
378.68,Debit,Fort Worth,ATM,60.0,Doctor,239.0,1.0,7627.04,17.0,4.0,667.0,Lansia,0
571.93,Debit,Washington,Online,52.0,Retired,119.0,1.0,4026.0300000000007,17.0,2.0,409.99999999999994,ParuhBaya,1
26.31,Credit,Austin,Online,77.0,Retired,163.0,1.0,7095.76,16.0,4.0,450.0,Lansia,2
533.61,Debit,Mesa,Online,48.0,Engineer,115.0,1.0,3656.93,16.0,2.0,319.0,ParuhBaya,0
428.62,Debit,Raleigh,Branch,55.0,Retired,72.0,1.0,3473.24,16.0,0.0,517.0,ParuhBaya,1
361.22,Debit,Raleigh,ATM,64.0,Retired,167.0,1.0,7061.73,17.0,0.0,566.0,Lansia,1
837.29,Debit,Phoenix,Branch,25.0,Student,215.99999999999997,1.0,6012.67,16.0,0.0,342.0,Muda,1
117.25,Credit,Atlanta,Online,31.0,Doctor,73.0,1.0,13694.68,16.0,0.0,580.0,Muda,2
135.27,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,16.0,3.0,451.0,ParuhBaya,2
185.1,Debit,Albuquerque,Branch,53.0,Retired,22.999999999999996,1.0,6115.63,16.0,1.0,453.0,ParuhBaya,2
113.54,Debit,Columbus,Online,38.0,Engineer,273.0,1.0,5581.21,16.0,4.0,408.0,Dewasa,2
354.96,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,16.0,2.0,340.0,Lansia,0
224.22,Debit,Fresno,Branch,53.0,Doctor,37.0,1.0,8400.87,18.0,0.0,650.0,ParuhBaya,0
737.1,Debit,Washington,ATM,60.0,Retired,91.99999999999999,1.0,4644.19,16.0,2.0,473.0,Lansia,1
223.22,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.22,16.0,0.0,475.0,Muda,0
557.26,Debit,San Jose,ATM,69.0,Doctor,53.00000000000001,1.0,5237.12,17.0,2.0,396.0,Lansia,1
27.44,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,17.0,0.0,363.0,Lansia,2
310.09,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,16.0,4.0,345.0,Dewasa,2
80.38,Debit,Kansas City,Online,52.0,Doctor,116.00000000000001,1.0,9662.88,16.0,0.0,608.0,ParuhBaya,0
26.1,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,17.0,4.0,338.0,Lansia,2
845.14,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,16.0,0.0,664.0,Lansia,1
59.73,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.93,16.0,0.0,531.0,Muda,0
758.77,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,16.0,4.0,498.99999999999994,Lansia,1
301.51,Debit,Charlotte,ATM,22.0,Student,284.0,1.0,1052.31,16.0,4.0,618.0,Muda,2
118.06,Credit,Las Vegas,Branch,32.0,Doctor,30.999999999999996,1.0,13560.63,17.0,2.0,529.0,Muda,0
483.92,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,18.0,0.0,384.0,Lansia,1
78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,16.0,4.0,625.0,Dewasa,0
36.63,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,17.0,3.0,549.0,Lansia,0
87.85,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.2400000000002,17.0,2.0,326.0,ParuhBaya,2
705.34,Debit,Washington,Online,59.0,Doctor,123.99999999999999,1.0,5003.22,18.0,1.0,418.0,Lansia,1
146.55,Debit,Virginia Beach,Online,54.0,Retired,123.99999999999999,5.0,4087.4400000000005,18.0,3.0,458.00000000000006,ParuhBaya,1
116.89,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,16.0,0.0,349.0,Lansia,2
106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,16.0,0.0,657.0,Lansia,0
584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,16.0,0.0,671.0,Muda,0
584.98,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,16.0,0.0,510.0,ParuhBaya,2
79.21,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,17.0,4.0,345.0,Lansia,2
173.13,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.34,16.0,3.0,395.0,Muda,2
422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,16.0,0.0,349.0,Muda,0
135.43,Debit,San Jose,ATM,57.0,Retired,91.99999999999999,1.0,5315.83,16.0,4.0,394.0,Lansia,1
308.94,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,16.0,0.0,580.0,Muda,0
295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.63,17.0,0.0,622.0,Dewasa,2
77.44,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,16.0,0.0,496.0,Lansia,1
92.5,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,16.0,0.0,405.0,Dewasa,1
97.74,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,16.0,0.0,426.0,Dewasa,0
291.68,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,18.0,0.0,453.99999999999994,Muda,2
56.96,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,17.0,0.0,496.0,Muda,2
436.8,Debit,Seattle,Online,27.0,Student,91.99999999999999,1.0,1256.33,16.0,0.0,489.0,Muda,1
259.49,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,16.0,4.0,513.0,Lansia,2
726.26,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,17.0,0.0,629.0,Lansia,1
568.68,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,18.0,1.0,558.0,Lansia,0
14.16,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,16.0,0.0,664.0,Lansia,1
61.330000000000005,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.400000000001,18.0,2.0,409.99999999999994,Muda,1
27.64,Debit,New York,Online,54.0,Engineer,22.999999999999996,1.0,7498.509999999999,17.0,4.0,513.0,ParuhBaya,1
3.85,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,16.0,0.0,566.0,Muda,1
431.22,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,16.0,4.0,562.0,Lansia,2
178.55,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.400000000001,16.0,4.0,324.0,ParuhBaya,0
248.76,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,16.0,2.0,529.0,Muda,2
76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.25,16.0,1.0,348.0,Muda,1
347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,18.0,0.0,643.0,Lansia,0
325.98,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.35,16.0,3.0,472.0,Muda,1
249.56000000000003,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,16.0,0.0,349.0,Lansia,1
17.43,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,16.0,3.0,619.0,Lansia,2
198.01,Credit,Austin,Branch,26.0,Student,40.0,1.0,250.93000000000004,17.0,0.0,559.0,Muda,2
585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,16.0,0.0,426.0,Muda,1
434.67,Credit,Virginia Beach,Online,27.0,Student,123.99999999999999,1.0,1298.13,18.0,1.0,334.0,Muda,1
510.7,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,16.0,2.0,515.0,Muda,0
331.98,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,16.0,0.0,432.99999999999994,Lansia,2
199.54,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,17.0,1.0,390.00000000000006,Lansia,1
212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,16.0,1.0,355.0,Lansia,2
270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,16.0,4.0,625.0,Muda,1
306.37,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,18.0,1.0,495.0,Muda,2
643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,17.0,0.0,398.0,Dewasa,2
98.48,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,17.0,3.0,626.0,ParuhBaya,0
889.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,17.0,1.0,431.99999999999994,Dewasa,1
537.86,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.06,16.0,1.0,410.99999999999994,Muda,0
241.18,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.53,18.0,1.0,523.0,Muda,0
130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,17.0,2.0,578.0,Lansia,2
800.29,Credit,San Diego,Branch,20.0,Student,84.00000000000001,1.0,693.4,16.0,0.0,335.0,Muda,1
8.81,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,16.0,0.0,531.0,Lansia,2
28.52,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.51,16.0,4.0,520.0,Muda,2
431.31,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.73,16.0,0.0,552.0,Muda,2
885.33,Credit,Raleigh,ATM,47.0,Engineer,59.00000000000001,1.0,7764.159999999999,18.0,1.0,439.0,ParuhBaya,1
199.23,Debit,Tucson,ATM,29.0,Engineer,53.99999999999999,1.0,9834.0,16.0,0.0,426.0,Muda,1
42.26,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77,16.0,3.0,374.0,ParuhBaya,1
166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,16.0,4.0,477.99999999999994,Muda,0
357.72,Debit,Miami,ATM,53.0,Retired,25.000000000000004,1.0,7659.500000000001,17.0,0.0,453.99999999999994,ParuhBaya,0
588.37,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.0799999999997,17.0,3.0,668.0,Muda,2
72.82,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,16.0,4.0,359.0,Lansia,0
162.36,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.040000000001,16.0,2.0,347.0,Dewasa,1
584.82,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,16.0,1.0,383.0,ParuhBaya,0
38.15,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.47,16.0,4.0,394.0,Lansia,1
477.54,Credit,San Francisco,ATM,23.0,Student,52.00000000000001,1.0,1598.63,17.0,0.0,440.0,Muda,1
639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,16.0,0.0,321.0,Lansia,1
58.23,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,17.0,2.0,466.0,Muda,1
776.21,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,17.0,2.0,620.0,Lansia,1
188.61,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,17.0,0.0,307.0,Lansia,2
675.37,Credit,Jacksonville,Online,56.0,Retired,30.999999999999996,1.0,4704.91,16.0,4.0,310.0,Lansia,0
94.82,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.72,16.0,1.0,593.0,Lansia,2
425.18,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,16.0,0.0,622.0,Lansia,0
50.28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,16.0,3.0,640.0,Lansia,1
70.68,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.41,17.0,2.0,347.0,Muda,2
261.77,Debit,Chicago,Online,28.0,Student,45.99999999999999,1.0,824.7099999999999,18.0,3.0,661.0,Muda,2
183.22,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.42,18.0,3.0,395.0,Muda,0
58.32,Credit,Louisville,Branch,29.0,Engineer,275.0,4.0,6027.49,16.0,0.0,461.0,Muda,0
156.86,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,16.0,0.0,643.0,ParuhBaya,2
120.67,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,18.0,0.0,314.0,Dewasa,2
308.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,18.0,4.0,394.0,Lansia,1
506.81,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,16.0,2.0,319.0,Lansia,0
328.39,Debit,New York,ATM,41.0,Engineer,107.99999999999999,1.0,2523.83,16.0,3.0,360.0,Dewasa,1
796.3,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,16.0,2.0,592.0,Lansia,2
72.47,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,18.0,1.0,383.0,Muda,2
279.6,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9000000000003,16.0,2.0,522.0,Muda,0
304.2,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.64,16.0,3.0,514.0,Muda,0
351.38,Debit,New York,Branch,64.0,Retired,21.000000000000004,1.0,7606.63,18.0,0.0,496.0,Lansia,1
86.07,Debit,Dallas,Branch,31.0,Doctor,22.999999999999996,1.0,842.5599999999998,18.0,0.0,349.0,Muda,2
604.5,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4199999999998,18.0,1.0,453.0,Muda,1
258.7,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,17.0,2.0,620.0,Muda,2
11.46,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,17.0,1.0,642.0,Lansia,2
63.75999999999999,Debit,San Antonio,ATM,69.0,Retired,100.00000000000001,1.0,4980.26,17.0,1.0,495.0,Lansia,1
446.83,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,18.0,0.0,496.0,ParuhBaya,0
63.540000000000006,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,18.0,0.0,531.0,Muda,2
81.11,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,18.0,0.0,384.0,ParuhBaya,2
441.26,Credit,Tucson,Branch,58.0,Doctor,87.0,5.0,13704.92,16.0,0.0,615.0,Lansia,1
170.96,Debit,Washington,Branch,64.0,Doctor,69.00000000000001,1.0,13374.89,16.0,3.0,311.0,Lansia,1
48.51,Debit,Austin,Branch,22.0,Student,69.00000000000001,1.0,3363.23,17.0,0.0,664.0,Muda,2
325.03,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,17.0,2.0,662.0,Lansia,0
738.94,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,18.0,0.0,391.00000000000006,Dewasa,1
180.36,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,16.0,1.0,523.0,Muda,1
720.46,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,16.0,3.0,332.0,ParuhBaya,1
291.46,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,16.0,2.0,634.0,Lansia,0
98.24,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.66,17.0,0.0,573.0,Muda,0
100.48,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,16.0,4.0,625.0,Muda,0
45.9,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,18.0,1.0,488.0,Lansia,2
258.21,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,17.0,0.0,342.0,Dewasa,1
287.51,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.65,16.0,0.0,531.0,Muda,2
501.29999999999995,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,18.0,0.0,531.0,Muda,1
26.1,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.72,16.0,4.0,625.0,Muda,0
436.77,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.69,16.0,3.0,402.0,Muda,0
123.34999999999998,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,17.0,4.0,450.0,Muda,2
139.52,Debit,Portland,Branch,23.0,Student,30.999999999999996,1.0,1570.22,18.0,4.0,408.0,Muda,1
51.2,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6,18.0,0.0,601.0,Muda,1
122.85,Credit,Seattle,Online,47.0,Doctor,127.0,3.0,13185.39,17.0,2.0,340.0,ParuhBaya,1
161.38,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.3399999999997,16.0,3.0,360.0,Muda,2
2.51,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,16.0,0.0,566.0,Lansia,2
22.62,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,16.0,2.0,543.0,Lansia,1
126.83000000000001,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,16.0,0.0,622.0,Lansia,2
46.6,Debit,Detroit,Online,55.0,Doctor,68.00000000000001,1.0,1562.9,17.0,2.0,430.99999999999994,ParuhBaya,2
243.8,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,16.0,1.0,670.0,Lansia,1
231.51,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,17.0,0.0,432.99999999999994,Lansia,1
762.74,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.1,17.0,1.0,551.0,Lansia,0
34.03,Debit,Los Angeles,Branch,57.0,Engineer,37.99999999999999,1.0,3077.2,17.0,0.0,531.0,Lansia,0
15.950000000000001,Debit,Raleigh,Branch,25.0,Student,52.00000000000001,1.0,1983.0,17.0,1.0,600.0,Muda,1
101.51,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,16.0,3.0,591.0,ParuhBaya,1
309.42,Debit,Fresno,Branch,27.0,Engineer,42.00000000000001,1.0,8564.46,16.0,2.0,382.0,Muda,0
257.6,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,16.0,0.0,321.0,Lansia,0
82.01,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46,17.0,0.0,314.0,Muda,1
476.99,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,16.0,1.0,663.0,Muda,1
333.39,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,16.0,0.0,419.0,Lansia,1
10.3,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,16.0,3.0,332.0,ParuhBaya,0
737.46,Credit,Albuquerque,Branch,53.0,Doctor,75.0,4.0,634.16,16.0,1.0,670.0,ParuhBaya,2
98.95,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,17.0,4.0,310.0,Lansia,0
18.14,Credit,Milwaukee,ATM,58.0,Retired,48.0,1.0,6020.85,18.0,4.0,625.0,Lansia,0
215.13,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.6899999999996,16.0,3.0,668.0,ParuhBaya,2
218.57,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,16.0,0.0,384.0,Lansia,0
341.88,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,16.0,2.0,508.0,ParuhBaya,2
691.92,Debit,Boston,Online,19.0,Student,61.00000000000001,1.0,1084.65,16.0,0.0,482.0,Muda,2
50.43,Debit,San Jose,Branch,32.0,Doctor,51.00000000000001,1.0,9794.26,16.0,0.0,482.0,Muda,1
440.43,Debit,Colorado Springs,Branch,78.0,Retired,22.999999999999996,1.0,5123.24,17.0,3.0,408.99999999999994,Lansia,2
299.03,Debit,Columbus,Branch,39.0,Engineer,52.00000000000001,1.0,1381.28,17.0,3.0,654.0,Dewasa,2
1.98,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,17.0,0.0,314.0,Lansia,1
173.45,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,16.0,0.0,314.0,Muda,1
438.76,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,16.0,0.0,629.0,Muda,1
519.62,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,17.0,3.0,346.0,Lansia,1
738.68,Debit,Chicago,Online,50.0,Doctor,123.99999999999999,1.0,14352.33,16.0,1.0,607.0,ParuhBaya,2
151.14,Debit,Memphis,Online,64.0,Retired,37.99999999999999,1.0,2156.54,16.0,3.0,521.0,Lansia,0
75.77,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,17.0,0.0,453.99999999999994,ParuhBaya,2
444.52,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,16.0,1.0,579.0,Muda,0
5.29,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,18.0,2.0,606.0,ParuhBaya,0
97.63,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,16.0,0.0,538.0,ParuhBaya,0
256.95,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,16.0,3.0,549.0,Muda,1
734.86,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,16.0,4.0,331.0,ParuhBaya,2
84.28,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,17.0,0.0,510.0,Dewasa,0
202.49,Credit,Virginia Beach,ATM,48.0,Engineer,69.00000000000001,1.0,7447.099999999999,16.0,3.0,311.0,ParuhBaya,1
154.99,Debit,Mesa,Branch,25.0,Student,53.00000000000001,1.0,1419.31,17.0,0.0,432.99999999999994,Muda,0
481.53,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,17.0,1.0,418.0,Lansia,2
172.92,Debit,Miami,Online,20.0,Student,212.0,1.0,416.37,16.0,0.0,432.99999999999994,Muda,0
275.59,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,16.0,1.0,390.00000000000006,ParuhBaya,1
207.2,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.9400000000005,16.0,0.0,307.0,Lansia,2
136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,18.0,4.0,436.00000000000006,Muda,2
624.0,Debit,Houston,Branch,26.0,Engineer,132.0,5.0,4976.18,17.0,3.0,626.0,Muda,0
10.15,Debit,Austin,ATM,59.0,Doctor,58.00000000000001,5.0,7155.04,16.0,3.0,619.0,Lansia,2
26.3,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,16.0,1.0,327.0,Muda,1
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.00000000000001,1.0,2366.3,16.0,4.0,513.0,Muda,1
182.42,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,16.0,2.0,592.0,ParuhBaya,0
716.62,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,16.0,0.0,573.0,ParuhBaya,2
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,17.0,3.0,591.0,Lansia,0
79.77,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,16.0,0.0,650.0,Lansia,1
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,16.0,0.0,384.0,ParuhBaya,1
200.19,Credit,San Antonio,Branch,52.0,Retired,107.99999999999999,1.0,4389.96,18.0,1.0,474.0,ParuhBaya,1
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,17.0,0.0,587.0,Lansia,0
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,16.0,0.0,328.0,Lansia,0
16.52,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999999,17.0,2.0,669.0,Muda,2
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,17.0,2.0,333.0,Dewasa,0
36.12,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.03,17.0,2.0,340.0,Muda,0
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.5500000000006,16.0,0.0,321.0,Lansia,2
38.41,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,16.0,1.0,572.0,Dewasa,2
53.52,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,16.0,4.0,583.0,ParuhBaya,1
13.3,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,16.0,1.0,516.0,Muda,1
189.65,Debit,Charlotte,ATM,21.0,Student,60.00000000000001,1.0,8457.09,16.0,0.0,405.0,Muda,2
255.32,Debit,Baltimore,ATM,80.0,Retired,26.999999999999996,1.0,6290.62,16.0,2.0,417.0,Lansia,2
230.51,Credit,Memphis,Branch,51.0,Engineer,56.0,1.0,9522.37,18.0,4.0,625.0,ParuhBaya,0
